datetime,timestamp,timestampms,tid,price,amount,exchange,type,notional
2026-03-11 00:01:26.587000+00:00,1773187286,1773187286587,2840140987657660,69843.84,0.00143045,gemini,sell,99.90812092799999
2026-03-11 00:01:23.857000+00:00,1773187283,1773187283857,2840140987657656,69851.25,0.0148718,gemini,sell,1038.81381975
2026-03-11 00:01:23.394000+00:00,1773187283,1773187283394,2840140987657650,69826.59,2.385e-05,gemini,buy,1.6653641715
2026-03-11 00:01:23.389000+00:00,1773187283,1773187283389,2840140987657646,69826.59,0.0106,gemini,buy,740.161854
2026-03-11 00:01:08.989000+00:00,1773187268,1773187268989,2840140987657620,69825.89,0.017,gemini,buy,1187.04013
2026-03-11 00:01:07.786000+00:00,1773187267,1773187267786,2840140987657614,69825.84,0.01126233,gemini,buy,786.4016526071999
2026-03-11 00:01:07.722000+00:00,1773187267,1773187267722,2840140987657610,69833.38,0.017,gemini,sell,1187.1674600000001
2026-03-11 00:01:07.722000+00:00,1773187267,1773187267722,2840140987657609,69833.38,0.0227,gemini,sell,1585.2177260000003
2026-03-11 00:01:01.780000+00:00,1773187261,1773187261780,2840140987657593,69835.63,0.0227,gemini,buy,1585.2688010000002
2026-03-11 00:00:59.612000+00:00,1773187259,1773187259612,2840140987657583,69853.99,0.0227,gemini,buy,1585.6855730000002
2026-03-11 00:00:56.151000+00:00,1773187256,1773187256151,2840140987657579,69854.53,0.017,gemini,buy,1187.52701
2026-03-11 00:00:55.086000+00:00,1773187255,1773187255086,2840140987657577,69864.59,0.0227,gemini,sell,1585.926193
2026-03-11 00:00:53.766000+00:00,1773187253,1773187253766,2840140987657573,69862.83,0.017,gemini,buy,1187.66811
2026-03-11 00:00:52.255000+00:00,1773187252,1773187252255,2840140987657562,69845.03,0.0227,gemini,buy,1585.482181
2026-03-11 00:00:44.889000+00:00,1773187244,1773187244889,2840140987657547,69852.93,0.017,gemini,buy,1187.49981
2026-03-11 00:00:44.889000+00:00,1773187244,1773187244889,2840140987657546,69852.93,0.0227,gemini,buy,1585.661511
2026-03-11 00:00:43.511000+00:00,1773187243,1773187243511,2840140987657532,69901.24,0.01215,gemini,sell,849.300066
2026-03-11 00:00:43.511000+00:00,1773187243,1773187243511,2840140987657531,69901.26,0.00429,gemini,sell,299.8764054
2026-03-11 00:00:43.511000+00:00,1773187243,1773187243511,2840140987657530,69904.74,0.01215,gemini,sell,849.342591
2026-03-11 00:00:43.511000+00:00,1773187243,1773187243511,2840140987657529,69904.76,0.00429,gemini,sell,299.8914204
2026-03-11 00:00:43.511000+00:00,1773187243,1773187243511,2840140987657528,69908.26,0.00429,gemini,sell,299.9064354
2026-03-11 00:00:43.506000+00:00,1773187243,1773187243506,2840140987657518,69913.0,0.0693,gemini,sell,4844.9709
2026-03-11 00:00:43.506000+00:00,1773187243,1773187243506,2840140987657516,69913.0,0.135,gemini,sell,9438.255000000001
2026-03-11 00:00:43.506000+00:00,1773187243,1773187243506,2840140987657512,69913.0,0.1012,gemini,sell,7075.1956
2026-03-11 00:00:43.506000+00:00,1773187243,1773187243506,2840140987657508,69913.0,0.1012,gemini,sell,7075.1956
2026-03-11 00:00:43.506000+00:00,1773187243,1773187243506,2840140987657506,69913.0,0.135,gemini,sell,9438.255000000001
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657502,69913.0,0.1012,gemini,sell,7075.1956
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657500,69913.0,0.135,gemini,sell,9438.255000000001
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657496,69913.0,0.1012,gemini,sell,7075.1956
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657494,69913.0,0.135,gemini,sell,9438.255000000001
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657490,69913.0,0.1012,gemini,sell,7075.1956
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657488,69913.0,0.135,gemini,sell,9438.255000000001
2026-03-11 00:00:43.505000+00:00,1773187243,1773187243505,2840140987657486,69913.0,0.1392,gemini,sell,9731.889599999999
2026-03-11 00:00:43.504000+00:00,1773187243,1773187243504,2840140987657482,69913.0,0.0105,gemini,sell,734.0865
2026-03-11 00:00:43.497000+00:00,1773187243,1773187243497,2840140987657480,69917.02,0.0227,gemini,sell,1587.1163540000002
2026-03-11 00:00:43.495000+00:00,1773187243,1773187243495,2840140987657468,69920.2,0.35,gemini,sell,24472.069999999996
2026-03-11 00:00:39.477000+00:00,1773187239,1773187239477,2840140987657458,69916.8,0.00743698,gemini,sell,519.969843264
2026-03-11 00:00:39.276000+00:00,1773187239,1773187239276,2840140987657456,69917.6,0.03718668,gemini,sell,2600.0034175680003
2026-03-11 00:00:39.227000+00:00,1773187239,1773187239227,2840140987657454,69918.71,0.01430175,gemini,buy,999.9599107425001
2026-03-11 00:00:35.152000+00:00,1773187235,1773187235152,2840140987657449,69915.0,0.0227,gemini,buy,1587.0705
2026-03-11 00:00:35.152000+00:00,1773187235,1773187235152,2840140987657448,69914.28,0.017,gemini,buy,1188.54276
2026-03-11 00:00:32.787000+00:00,1773187232,1773187232787,2840140987657446,69919.22,0.00371879,gemini,sell,260.0148961438
2026-03-11 00:00:27.877000+00:00,1773187227,1773187227877,2840140987657444,69900.0,0.01859716,gemini,sell,1299.9414840000002
2026-03-11 00:00:27.860000+00:00,1773187227,1773187227860,2840140987657442,69900.0,0.00371929,gemini,sell,259.978371
2026-03-11 00:00:27.843000+00:00,1773187227,1773187227843,2840140987657440,69900.0,0.00429185,gemini,sell,300.000315
2026-03-11 00:00:27.688000+00:00,1773187227,1773187227688,2840140987657438,69900.0,0.07818453,gemini,sell,5465.098647
2026-03-11 00:00:27.686000+00:00,1773187227,1773187227686,2840140987657436,69900.0,0.00371934,gemini,sell,259.98186599999997
2026-03-11 00:00:26.875000+00:00,1773187226,1773187226875,2840140987657428,69900.0,0.07436862,gemini,sell,5198.366537999999
2026-03-11 00:00:26.678000+00:00,1773187226,1773187226678,2840140987657422,69893.83,0.00709405,gemini,sell,495.8303247115
2026-03-11 00:00:26.678000+00:00,1773187226,1773187226678,2840140987657421,69896.0,0.017,gemini,sell,1188.2320000000002
2026-03-11 00:00:26.678000+00:00,1773187226,1773187226678,2840140987657420,69904.74,0.02205643,gemini,sell,1541.8490044782
2026-03-11 00:00:26.655000+00:00,1773187226,1773187226655,2840140987657416,69904.74,0.00064357,gemini,sell,44.988593521800006
2026-03-11 00:00:26.206000+00:00,1773187226,1773187226206,2840140987657412,69904.74,0.00122268,gemini,sell,85.47112750320001
2026-03-11 00:00:26.206000+00:00,1773187226,1773187226206,2840140987657411,69904.74,0.0227,gemini,sell,1586.8375980000003
2026-03-11 00:00:26.166000+00:00,1773187226,1773187226166,2840140987657407,69904.0,0.00983805,gemini,sell,687.7190472
2026-03-11 00:00:26.166000+00:00,1773187226,1773187226166,2840140987657406,69904.74,0.01215,gemini,sell,849.342591
2026-03-11 00:00:26.166000+00:00,1773187226,1773187226166,2840140987657405,69911.86,0.0227,gemini,sell,1586.9992220000001
2026-03-11 00:00:25.483000+00:00,1773187225,1773187225483,2840140987657401,69921.95,0.00371844,gemini,sell,260.00057575799997
2026-03-11 00:00:25.047000+00:00,1773187225,1773187225047,2840140987657399,69917.47,0.00037179,gemini,sell,25.9946161713
2026-03-11 00:00:24.926000+00:00,1773187224,1773187224926,2840140987657395,69919.4,0.0030035,gemini,sell,210.0029179
2026-03-11 00:00:24.794000+00:00,1773187224,1773187224794,2840140987657391,69921.79,0.00037187,gemini,sell,26.001816047299997
2026-03-11 00:00:24.216000+00:00,1773187224,1773187224216,2840140987657387,69917.39,0.0106458,gemini,buy,744.326550462
2026-03-11 00:00:24.126000+00:00,1773187224,1773187224126,2840140987657382,69920.19,0.0123513,gemini,sell,863.605242747
2026-03-11 00:00:24.126000+00:00,1773187224,1773187224126,2840140987657381,69920.24,0.0227,gemini,sell,1587.1894480000003
2026-03-11 00:00:24.126000+00:00,1773187224,1773187224126,2840140987657380,69920.24,0.017,gemini,sell,1188.6440800000003
2026-03-11 00:00:23.936000+00:00,1773187223,1773187223936,2840140987657378,69917.02,0.00042899,gemini,sell,29.993702409800004
2026-03-11 00:00:23.747000+00:00,1773187223,1773187223747,2840140987657375,69917.0,0.00863565,gemini,sell,603.77874105
2026-03-11 00:00:23.747000+00:00,1773187223,1773187223747,2840140987657374,69931.0,0.00566415,gemini,sell,396.09967365
2026-03-11 00:00:03.569000+00:00,1773187203,1773187203569,2840140987657338,69943.6,0.15,gemini,sell,10491.54
2026-03-11 00:00:03.569000+00:00,1773187203,1773187203569,2840140987657335,69943.6,0.1899786,gemini,sell,13287.787206960002
2026-03-11 00:00:03.569000+00:00,1773187203,1773187203569,2840140987657334,69944.91,2.14e-05,gemini,sell,1.4968210739999999
2026-03-11 00:00:03.551000+00:00,1773187203,1773187203551,2840140987657332,69950.7,0.0005,gemini,sell,34.97535
2026-03-11 00:00:03.531000+00:00,1773187203,1773187203531,2840140987657302,69951.33,0.000343,gemini,sell,23.99330619
2026-03-11 00:00:03.531000+00:00,1773187203,1773187203531,2840140987657301,69951.34,0.0227,gemini,sell,1587.895418
2026-03-11 00:00:03.531000+00:00,1773187203,1773187203531,2840140987657300,69951.79,0.0227,gemini,sell,1587.9056329999999
2026-03-10 23:59:46.637000+00:00,1773187186,1773187186637,2840140987657294,69963.33,1e-05,gemini,buy,0.6996333000000001
2026-03-10 23:59:31.523000+00:00,1773187171,1773187171523,2840140987657281,69931.01,0.01063732,gemini,buy,743.8785312932
2026-03-10 23:59:08.233000+00:00,1773187148,1773187148233,2840140987657252,69925.01,0.017,gemini,buy,1188.72517
2026-03-10 23:59:08.233000+00:00,1773187148,1773187148233,2840140987657251,69925.01,0.03754061,gemini,buy,2625.0275296561
2026-03-10 23:57:37.801000+00:00,1773187057,1773187057801,2840140987657212,69907.36,3.732e-05,gemini,buy,2.6089426752000002
2026-03-10 23:57:37.796000+00:00,1773187057,1773187057796,2840140987657208,69907.36,0.0106,gemini,buy,741.018016
2026-03-10 23:57:28.491000+00:00,1773187048,1773187048491,2840140987657194,69907.36,0.01346534,gemini,buy,941.3263709024
2026-03-10 23:55:20.775000+00:00,1773186920,1773186920775,2840140987657152,69942.54,0.0005,gemini,buy,34.97127
2026-03-10 23:55:20.767000+00:00,1773186920,1773186920767,2840140987657150,69914.05,1.581e-05,gemini,buy,1.1053411305
2026-03-10 23:55:20.762000+00:00,1773186920,1773186920762,2840140987657148,69914.05,0.0124,gemini,buy,866.93422
2026-03-10 23:54:55.927000+00:00,1773186895,1773186895927,2840140987657126,69891.27,5.39e-06,gemini,buy,0.3767139453
2026-03-10 23:54:55.926000+00:00,1773186895,1773186895926,2840140987657124,69891.27,0.0118,gemini,buy,824.716986
2026-03-10 23:54:29.644000+00:00,1773186869,1773186869644,2840140987657058,69858.94,1.023e-05,gemini,buy,0.7146569562
2026-03-10 23:54:29.643000+00:00,1773186869,1773186869643,2840140987657054,69858.94,0.01062709,gemini,buy,742.3972426846001
2026-03-10 23:54:29.643000+00:00,1773186869,1773186869643,2840140987657053,69858.94,0.00397291,gemini,buy,277.5432813154
2026-03-10 23:54:23.891000+00:00,1773186863,1773186863891,2840140987657043,69858.94,0.00124375,gemini,buy,86.88705662500001
2026-03-10 23:54:21.625000+00:00,1773186861,1773186861625,2840140987657036,69857.22,0.017,gemini,buy,1187.57274
2026-03-10 23:54:21.625000+00:00,1773186861,1773186861625,2840140987657035,69857.21,0.0227,gemini,buy,1585.7586670000003
2026-03-10 23:54:21.625000+00:00,1773186861,1773186861625,2840140987657034,69857.21,0.017,gemini,buy,1187.5725700000003
2026-03-10 23:54:21.471000+00:00,1773186861,1773186861471,2840140987657030,69854.46,0.017,gemini,buy,1187.5258200000003
2026-03-10 23:54:18.876000+00:00,1773186858,1773186858876,2840140987657026,69858.94,0.00696229,gemini,buy,486.3781993726
2026-03-10 23:53:11.766000+00:00,1773186791,1773186791766,2840140987656959,69919.01,0.01519903,gemini,buy,1062.7011305603
2026-03-10 23:53:11.766000+00:00,1773186791,1773186791766,2840140987656958,69919.01,0.017,gemini,buy,1188.62317
2026-03-10 23:53:11.766000+00:00,1773186791,1773186791766,2840140987656957,69919.01,0.03755464,gemini,buy,2625.7832497063996
2026-03-10 23:52:28.105000+00:00,1773186748,1773186748105,2840140987656927,69919.83,3.732e-05,gemini,buy,2.6094080556000003
2026-03-10 23:52:26.074000+00:00,1773186746,1773186746074,2840140987656923,69919.83,0.0106,gemini,buy,741.150198
2026-03-10 23:51:52.159000+00:00,1773186712,1773186712159,2840140987656911,69916.85,0.00749943,gemini,buy,524.3365223955
2026-03-10 23:51:52.159000+00:00,1773186712,1773186712159,2840140987656910,69916.85,0.03755344,gemini,buy,2625.6182314640005
2026-03-10 23:50:28.896000+00:00,1773186628,1773186628896,2840140987656788,69933.55,1.196e-05,gemini,buy,0.8364052580000001
2026-03-10 23:50:28.896000+00:00,1773186628,1773186628896,2840140987656786,69933.55,0.01062536,gemini,buy,743.069144828
2026-03-10 23:50:28.896000+00:00,1773186628,1773186628896,2840140987656785,69933.55,0.00537464,gemini,buy,375.867655172
2026-03-10 23:50:27.025000+00:00,1773186627,1773186627025,2840140987656776,69933.54,0.01429929,gemini,sell,999.9999691865999
2026-03-10 23:50:22.094000+00:00,1773186622,1773186622094,2840140987656772,69933.55,0.00526268,gemini,buy,368.037894914
2026-03-10 23:50:22.094000+00:00,1773186622,1773186622094,2840140987656771,69933.55,0.01063732,gemini,buy,743.9055500860001
2026-03-10 23:50:14.679000+00:00,1773186614,1773186614679,2840140987656763,69926.55,3.732e-05,gemini,buy,2.6096588460000003
2026-03-10 23:50:14.673000+00:00,1773186614,1773186614673,2840140987656757,69926.55,0.0106,gemini,buy,741.22143
2026-03-10 23:49:52.837000+00:00,1773186592,1773186592837,2840140987656729,69902.31,0.01390555,gemini,buy,972.0300668204999
2026-03-10 23:49:52.837000+00:00,1773186592,1773186592837,2840140987656728,69901.36,5.074e-05,gemini,buy,3.5467950064
2026-03-10 23:49:26.628000+00:00,1773186566,1773186566628,2840140987656711,69933.54,0.12860006,gemini,sell,8993.457440012398
2026-03-10 23:47:59.165000+00:00,1773186479,1773186479165,2840140987656627,69933.54,0.00065408,gemini,sell,45.7421298432
2026-03-10 23:46:01.754000+00:00,1773186361,1773186361754,2840140987656601,69933.54,0.017,gemini,buy,1188.87018
2026-03-10 23:44:36.122000+00:00,1773186276,1773186276122,2840140987656518,69927.05,0.01075067,gemini,buy,751.7626386235
2026-03-10 23:43:32.259000+00:00,1773186212,1773186212259,2840140987656463,69935.26,0.017,gemini,buy,1188.89942
2026-03-10 23:43:32.259000+00:00,1773186212,1773186212259,2840140987656462,69924.86,1.095e-05,gemini,buy,0.765677217
2026-03-10 23:43:13.356000+00:00,1773186193,1773186193356,2840140987656432,69923.38,0.00885733,gemini,sell,619.3344513754
2026-03-10 23:42:51.533000+00:00,1773186171,1773186171533,2840140987656400,69908.8,0.15023458,gemini,buy,10502.719206304
2026-03-10 23:42:51.532000+00:00,1773186171,1773186171532,2840140987656398,69905.79,0.03755865,gemini,buy,2625.5670995835
2026-03-10 23:41:40.206000+00:00,1773186100,1773186100206,2840140987656338,69931.49,7.149e-05,gemini,sell,4.9994022201
2026-03-10 23:41:34.165000+00:00,1773186094,1773186094165,2840140987656332,69928.06,0.017,gemini,buy,1188.77702
2026-03-10 23:41:08.573000+00:00,1773186068,1773186068573,2840140987656326,69942.83,0.017,gemini,sell,1189.0281100000002
2026-03-10 23:41:00.573000+00:00,1773186060,1773186060573,2840140987656320,69928.65,0.0227,gemini,sell,1587.380355
2026-03-10 23:41:00.573000+00:00,1773186060,1773186060573,2840140987656319,69928.65,0.017,gemini,sell,1188.78705
2026-03-10 23:40:03.981000+00:00,1773186003,1773186003981,2840140987656277,69920.06,7.151e-05,gemini,sell,4.9999834906
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656262,69936.1,0.0227,gemini,buy,1587.5494700000002
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656261,69936.1,0.017,gemini,buy,1188.9137000000003
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656260,69935.35,0.0227,gemini,buy,1587.5324450000003
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656259,69935.35,0.017,gemini,buy,1188.9009500000002
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656258,69935.31,0.0227,gemini,buy,1587.531537
2026-03-10 23:40:00.336000+00:00,1773186000,1773186000336,2840140987656257,69935.31,0.017,gemini,buy,1188.90027
2026-03-10 23:39:29.364000+00:00,1773185969,1773185969364,2840140987656221,69928.69,0.0227,gemini,sell,1587.3812630000002
2026-03-10 23:38:05.064000+00:00,1773185885,1773185885064,2840140987656184,69936.25,0.017,gemini,buy,1188.91625
2026-03-10 23:38:05.058000+00:00,1773185885,1773185885058,2840140987656180,69938.21,0.00313,gemini,buy,218.90659730000002
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656171,69953.6,0.07324231,gemini,sell,5123.563256816001
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656170,69953.61,0.02,gemini,sell,1399.0722
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656169,69960.91,0.0227,gemini,sell,1588.1126570000001
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656168,69961.69,0.017,gemini,sell,1189.3487300000002
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656167,69961.7,0.0227,gemini,sell,1588.13059
2026-03-10 23:37:56.926000+00:00,1773185876,1773185876926,2840140987656166,69963.33,0.017,gemini,sell,1189.37661
2026-03-10 23:37:49.479000+00:00,1773185869,1773185869479,2840140987656158,69950.0,0.01063732,gemini,buy,744.0805340000001
2026-03-10 23:37:49.479000+00:00,1773185869,1773185869479,2840140987656157,69950.0,0.05006774,gemini,buy,3502.238413
2026-03-10 23:37:41.647000+00:00,1773185861,1773185861647,2840140987656111,69945.31,0.00514218,gemini,buy,359.67137417579994
2026-03-10 23:37:41.647000+00:00,1773185861,1773185861647,2840140987656110,69938.31,0.01185782,gemini,buy,829.3158910842
2026-03-10 23:37:41.647000+00:00,1773185861,1773185861647,2840140987656108,69938.31,0.017,gemini,buy,1188.95127
2026-03-10 23:37:41.646000+00:00,1773185861,1773185861646,2840140987656105,69930.62,0.15018405,gemini,buy,10502.463730611
2026-03-10 23:37:41.646000+00:00,1773185861,1773185861646,2840140987656104,69928.35,0.03754806,gemini,buy,2625.6738815010003
2026-03-10 23:37:16.552000+00:00,1773185836,1773185836552,2840140987656096,69938.31,0.00033664,gemini,buy,23.544032678399997
2026-03-10 23:36:48.947000+00:00,1773185808,1773185808947,2840140987656054,69930.35,6.979e-05,gemini,buy,4.8804391265
2026-03-10 23:36:45.108000+00:00,1773185805,1773185805108,2840140987656048,69932.8,0.00269816,gemini,sell,188.689883648
2026-03-10 23:36:42.336000+00:00,1773185802,1773185802336,2840140987656044,69922.67,0.01223197,gemini,buy,855.2920017599
2026-03-10 23:36:14.286000+00:00,1773185774,1773185774286,2840140987656034,69889.9,0.00035355,gemini,buy,24.709574144999998
2026-03-10 23:36:10.613000+00:00,1773185770,1773185770613,2840140987656030,69890.92,0.0002931,gemini,buy,20.485028652
2026-03-10 23:35:59.229000+00:00,1773185759,1773185759229,2840140987656024,69910.0,0.00033494,gemini,buy,23.4156554
2026-03-10 23:35:55.315000+00:00,1773185755,1773185755315,2840140987656018,69925.66,9.769e-05,gemini,buy,6.8310377254
2026-03-10 23:35:54.732000+00:00,1773185754,1773185754732,2840140987655996,69883.49,2.42e-06,gemini,buy,0.16911804580000003
2026-03-10 23:35:54.655000+00:00,1773185754,1773185754655,2840140987655992,69883.49,0.01131,gemini,buy,790.3822719000001
2026-03-10 23:35:50.721000+00:00,1773185750,1773185750721,2840140987655986,69883.49,6.984e-05,gemini,buy,4.8806629416
2026-03-10 23:35:18.730000+00:00,1773185718,1773185718730,2840140987655952,69859.67,0.0001396,gemini,buy,9.752409932
2026-03-10 23:35:18.718000+00:00,1773185718,1773185718718,2840140987655950,69849.64,7.32e-06,gemini,buy,0.5112993648
2026-03-10 23:35:09.719000+00:00,1773185709,1773185709719,2840140987655944,69849.64,0.01063,gemini,buy,742.5016732
2026-03-10 23:35:05.444000+00:00,1773185705,1773185705444,2840140987655940,69858.01,0.00034908,gemini,buy,24.3860341308
2026-03-10 23:34:53.269000+00:00,1773185693,1773185693269,2840140987655914,69895.64,0.0227,gemini,buy,1586.631028
2026-03-10 23:34:46.174000+00:00,1773185686,1773185686174,2840140987655912,69879.46,0.0227,gemini,buy,1586.2637420000003
2026-03-10 23:34:38.448000+00:00,1773185678,1773185678448,2840140987655906,69889.77,0.00139578,gemini,buy,97.5507431706
